syntax-test-p,negative-syntax-test-p,query-evaluation-test-p,type,suite,collection,name,failedp,implementedp,parsing-succeeded-p,translation-succeeded-p,initialization-succeeded-p,rule-type,different-semantics-p,running-succeeded-p,comparing-succeeded-p
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_43,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_44,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_45,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_46,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_47,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_48,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_49,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_50,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_51,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_52,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_60,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_61a,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_62a,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_63,True,True,True,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_06,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pn_07,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_01,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_02,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_03,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_04,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_05,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_06,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_07,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_08,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_09,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_10,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_11,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_12,True,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,syntax-query,test_pn_bad_13,True,True,False,False,False,,False,,
True,False,False,PositiveSyntaxTest11,data-sparql11,syntax-query,test_pp_coll,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_1,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_2,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_3,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_4,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_5,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_6,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_7,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_8,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_9,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_10,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_11,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_12,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_13,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_14,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_15,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_16,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_17,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_18,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_19,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_20,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_21,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_22,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_37,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_38,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_39,True,True,True,False,False,,False,,
True,False,False,PositiveUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_40,True,True,True,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_41,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_42,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_43,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_44,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_45,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_46,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_47,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_48,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_49,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_50,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_51,True,True,False,False,False,,False,,
True,True,False,NegativeUpdateSyntaxTest11,data-sparql11,syntax-update-1,test_52,True,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,load-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,load-into-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,clear-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,clear-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,create-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,drop-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,drop-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,copy-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,copy-to-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,move-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,move-to-default-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,add-silent,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,update-silent,add-to-default-silent,True,True,True,False,False,,False,,
